img,check,assessor,time,date,img2
15_8_13,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
15_8_41,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
15_8_90,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
16_1_26,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
16_2_84,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
16_3_83,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
16_4_104,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_1_35,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_1_50,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_1_67,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_1_68,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_1_7,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_1_97,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_4_42,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_6_24,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_7_3,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
14_8_41,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_3_33,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_4_105,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_4_67,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_5_91,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_5_93,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_5_94,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_5_98,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_8_100,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_8_103,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_8_34,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
120_8_69,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
118_4_100,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
118_4_61,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
118_6_9,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
118_7_67,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
118_7_97,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
118_8_76,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_2_34,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_6_3,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_6_4,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_14,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_18,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_2,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_20,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_21,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_27,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_40,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_48,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_55,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_56,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_57,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_80,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
160_8_83,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
156_1_86,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
157_2_102,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
157_6_24,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
157_6_91,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
157_6_99,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
158_2_29,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
159_1_11,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
159_7_36,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
159_8_11,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
159_8_73,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
159_8_76,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
1_5_37,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
1_5_48,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
1_6_39,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
1_6_41,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
1_8_82,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
59_2_44,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
59_2_84,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
59_3_102,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
59_5_41,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
59_5_42,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
59_6_13,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
59_8_46,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_3_55,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_4_21,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_4_74,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_4_80,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_4_81,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_5_74,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_5_79,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_6_24,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_8_4,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
58_8_52,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_1_19,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_1_26,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_5_70,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_5_94,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_6_90,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_8_2,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_8_47,0,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
155_8_56,0,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
153_1_1,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
153_1_8,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
153_5_11,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
154_1_3,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
154_1_86,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
154_2_27,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
154_2_29,0,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
154_5_95,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_1_71,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_3_101,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_3_61,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_4_105,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_5_42,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_6_25,-2,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_6_88,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_8_100,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_8_69,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_8_72,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
152_8_81,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_1_11,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_1_29,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_1_45,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_1_70,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_1_8,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_1_89,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_2_27,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_2_77,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_5_51,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_5_98,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_6_55,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_6_66,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_8_100,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
151_8_52,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
150_4_100,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
150_6_25,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_1_70,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_2_84,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_3_38,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_3_48,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_3_82,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_4_2,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_4_31,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_5_104,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_5_5,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_5_53,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_6_6,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_7_12,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
56_8_4,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
149_1_29,-2,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
149_1_45,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
149_1_88,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
149_1_Roquette,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
149_4_83,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
149_5_51,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
149_8_82,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_103,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_14,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_1_29,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_3_37,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_3_6,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_5_11,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_5_95,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
148_5_98,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_1_64,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_2_34,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_2_35,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_2_59,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_2_77,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_3_15,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_3_2,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_3_79,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_3_88,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_3_93,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_5_98,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_8_100,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
147_8_86,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_1,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_35,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_50,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_59,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_2_84,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_4_2,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_4_48,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_5_104,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_5_57,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_6_13,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_6_25,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_6_55,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_6_8,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_10,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_102,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_27,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_46,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_69,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_85,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_94,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
146_8_97,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
144_1_27,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
144_1_29,0,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_1_14,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_1_62,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_2_88,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_3_15,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_4_34,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_4_52,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_5_57,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
145_8_72,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_1_1,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_1_14,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_3_57,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_5_38,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_5_51,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_5_98,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_7_96,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_8_102,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_8_22,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
143_8_30,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_1_11,0,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_1_13,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_1_66,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_2_84,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_5_12,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_5_15,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_8_47,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
141_8_72,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_1_66,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_1_91,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_2_15,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_2_37,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_5_22,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_5_62,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_6_74,0,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_7_20,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_8_102,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_8_12,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
142_8_72,1,Lola,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_1_60,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_3_2,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_3_5,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_3_91,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_4_31,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_5_87,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_6_13,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_6_33,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_7_12,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
54_7_42,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_1_11,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_2_29,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_2_55,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_4_64,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_5_38,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_7_13,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_7_67,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_7_68,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
53_7_97,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_1_104,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_2_58,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_2_74,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_11,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_21,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_26,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_29,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_34,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_65,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_7,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_73,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_78,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_82,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_9,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_3_94,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_4_8,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_5_16,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_6_35,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_6_36,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_6_47,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_6_5,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_6_52,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_6_95,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_7_1,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_7_41,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_101,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_18,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_34,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_4,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_43,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_46,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_57,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_75,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_83,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_89,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_8_90,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
52_1_6,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
51_1_70,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
51_4_74,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
51_5_42,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
51_5_73,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
51_6_2,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
51_8_90,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_2_19,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_2_26,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_2_60,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_4_10,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_5_105,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_5_23,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_5_37,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_5_74,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_7_12,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_7_85,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
50_8_101,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_1_20,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_1_33,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_1_38,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_1_73,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_1_9,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_2_12,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_2_37,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_2_63,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_2_85,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_2_95,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_2_97,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_3_41,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_4_80,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_5_94,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_6_65,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_7_52,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_8_30,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_8_43,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_8_67,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
48_8_75,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_4_80,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_6_44,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_6_47,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_6_78,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_7_3,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_7_72,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_8_101,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_8_4,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_8_82,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
47_8_Roquette,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_2_55,-2,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_2_90,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_4_12,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_4_39,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_5_105,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_5_63,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_6_87,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_7_65,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_8_101,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_8_4,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
46_8_52,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_6_91,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
45_8_40,1,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
44_3_12,0,Louise M,2019-06-04 20:41:40,2019-06-03 08:59:53,-
