img,zone_id,quete,groupe,check,week,question,points,difficulté,type,zone_name,longitude,latitude,date,Make,Aperture,Model,ApertureValue,label,inzone
146_8_6.jpg,8,146,6,1,2,Trouvez une écorce qui se désquame,1,facile,végétal,Biéreau-Baraque,4.61888888888889,50.6680555555556,2019:04:30 13:58:39,samsung,2.4,SM-G960F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>6</b>,1
146_8_70.JPG,8,146,70,1,2,Trouvez une écorce qui se désquame,1,facile,végétal,Biéreau-Baraque,4.61809444444444,50.6686388888889,2019:04:26 15:54:15,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>70</b>,1
146_8_75.JPG,8,146,75,1,2,Trouvez une écorce qui se désquame,1,facile,végétal,Biéreau-Baraque,4.61835833333333,50.6667444444444,2019:04:25 18:13:37,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>75</b>,1
146_8_89.JPG,8,146,89,1,2,Trouvez une écorce qui se désquame,1,facile,végétal,Biéreau-Baraque,4.61800833333333,50.6666305555556,2019:04:30 17:30:07,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>89</b>,2
146_8_90.jpg,8,146,90,1,2,Trouvez une écorce qui se désquame,1,facile,végétal,Biéreau-Baraque,4.61851944444444,50.6656888888889,2019:04:26 11:08:59,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>90</b>,1
146_8_98.jpg,8,146,98,1,2,Trouvez une écorce qui se désquame,1,facile,végétal,Biéreau-Baraque,4.61944444444444,50.6666666666667,2019:04:26 10:53:03,samsung,1.7,SM-A605FN,NA,<p>Cette quête à été trouvée par le groupe <b>98</b>,1
147_1_25.jpg,1,147,25,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Bois de Lauzelle,4.61570897222222,50.675947,2019:05:02 17:13:14,OnePlus,1.7,ONEPLUS A6003,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>25</b>,2
147_1_30.jpg,1,147,30,4,2,Trouvez un arbre avec une fourche,1,facile,végétal,Bois de Lauzelle,4.59733819944444,50.6747207638889,2019:04:26 11:39:04,HUAWEI,1.8,BKL-L09,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>30</b>,1
147_1_31.JPG,1,147,31,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Bois de Lauzelle,4.59684166666667,50.6752777777778,2019:04:26 15:25:44,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>31</b>,1
147_3_101.jpg,3,147,101,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Lac,4.60727643944444,50.6682434080556,2019:05:01 15:35:22,HUAWEI,2.2,FIG-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>101</b>,2
147_3_13.jpeg,3,147,13,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Lac,NA,NA,2019:05:01 15:35:43,Apple,2.4,iPod touch,2.39999999944472,<p>Cette quête à été trouvée par le groupe <b>13</b>,0
147_5_19.jpg,5,147,19,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Bois des Rêves,NA,NA,2019:05:03 11:43:48,SAMSUNG,2.2,SM-G361F,2.19998997250529,<p>Cette quête à été trouvée par le groupe <b>19</b>,0
147_5_20.jpg,5,147,20,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Bois des Rêves,4.60744810083333,50.6682319638889,2019:05:01 15:35:24,HUAWEI,1.8,EML-L29,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>20</b>,2
147_5_62.jpg,5,147,62,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Bois des Rêves,4.57954972222222,50.6588766666667,2019:05:02 14:06:04,Nokia,2.4,Lumia 635,2.39999932487398,<p>Cette quête à été trouvée par le groupe <b>62</b>,0
147_6_60.jpg,6,147,60,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Lauzelle-Centre,4.61440855555556,50.6713793611111,2019:04:26 17:01:56,OnePlus,1.7,ONEPLUS A5010,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>60</b>,2
147_6_69.JPG,6,147,69,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Lauzelle-Centre,4.61436111111111,50.6723472222222,2019:04:23 13:12:56,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>69</b>,2
147_6_8.jpeg,6,147,8,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Lauzelle-Centre,NA,NA,2019:05:03 11:12:26,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>8</b>,0
147_8_68.JPG,8,147,68,1,2,Trouvez un arbre avec une fourche,1,facile,végétal,Biéreau-Baraque,4.61793055555556,50.6653777777778,2019:05:01 15:40:57,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>68</b>,2
148_1_101.jpg,1,148,101,1,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,4.59448528277778,50.6761474608333,2019:05:01 14:30:24,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>101</b>,1
148_1_13.jpeg,1,148,13,1,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,4.59514722222222,50.6763166666667,2019:04:28 17:32:01,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>13</b>,1
148_1_4.jpg,1,148,4,1,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
148_1_53.jpg,1,148,53,1,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,4.60072660444444,50.6731224058333,2019:05:02 11:27:50,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>53</b>,2
148_1_58.jpg,1,148,58,1,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,NA,NA,2019:04:26 11:55:02,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>58</b>,0
148_1_61.jpg,1,148,61,-2,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,4.59291666666667,50.6755777777778,2019:05:01 12:48:23,Apple,1.8,iPhone XR,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>61</b>,1
148_1_8.jpeg,1,148,8,-1,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,NA,NA,2019:05:03 11:48:24,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>8</b>,0
148_1_82.jpg,1,148,82,0,2,Trouvez un tronc creux,2,moyen,végétal,Bois de Lauzelle,4.60116402777778,50.6752380833333,2019:04:26 13:45:26,samsung,1.7,SM-N950U,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>82</b>,2
148_3_35.jpg,3,148,35,1,2,Trouvez un tronc creux,2,moyen,végétal,Lac,4.60468611111111,50.6641277777778,2019:05:01 10:17:11,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>35</b>,2
148_3_39.JPG,3,148,39,1,2,Trouvez un tronc creux,2,moyen,végétal,Lac,4.60468333333333,50.6641472222222,2019:05:01 10:16:37,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>39</b>,2
148_3_99.jpg,3,148,99,1,2,Trouvez un tronc creux,2,moyen,végétal,Lac,4.60467222222222,50.6641277777778,2019:05:01 10:17:08,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>99</b>,2
148_4_80.JPG,4,148,80,1,2,Trouvez un tronc creux,2,moyen,végétal,Bruyères,4.60919722222222,50.6661388888889,2019:05:02 11:48:38,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>80</b>,2
148_4_Roquette.jpg,4,148,Roquette,1,2,Trouvez un tronc creux,2,moyen,végétal,Bruyères,4.61015508333333,50.6658248888889,2019:04:26 13:30:12,HUAWEI,2,HUAWEI CUN-L21,NA,<p>Cette quête à été trouvée par le groupe <b>Roquette</b>,2
148_5_30.jpg,5,148,30,1,2,Trouvez un tronc creux,2,moyen,végétal,Bois des Rêves,4.58993387222222,50.6595306394444,2019:04:30 13:24:59,HUAWEI,1.8,BKL-L09,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>30</b>,1
148_7_100.jpg,7,148,100,1,2,Trouvez un tronc creux,2,moyen,végétal,Vieusart,4.64055555555556,50.6744444444444,2019:04:29 13:18:59,samsung,1.9,SM-A510F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>100</b>,0
148_7_15.jpg,7,148,15,1,2,Trouvez un tronc creux,2,moyen,végétal,Vieusart,4.64056111111111,50.6744111111111,2019:04:29 13:20:11,Apple,1.8,iPhone X,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>15</b>,0
148_7_76.jpg,7,148,76,1,2,Trouvez un tronc creux,2,moyen,végétal,Vieusart,4.64305555555556,50.6688888888889,2019:05:03 11:40:42,samsung,2.4,SM-G960F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>76</b>,0
149_1_1.jpg,1,149,1,1,2,Trouvez un tronc avec trou de pic,2,moyen,végétal,Bois de Lauzelle,4.60888888888889,50.6772222222222,2019:04:25 12:17:07,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>1</b>,2
149_1_53.jpg,1,149,53,0,2,Trouvez un tronc avec trou de pic,2,moyen,végétal,Bois de Lauzelle,4.60079383833333,50.6731376647222,2019:05:02 11:27:45,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>53</b>,2
149_1_85.JPG,1,149,85,0,2,Trouvez un tronc avec trou de pic,2,moyen,végétal,Bois de Lauzelle,4.59505833333333,50.6751055555556,2019:05:02 12:03:49,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>85</b>,1
149_1_95.JPG,1,149,95,0,2,Trouvez un tronc avec trou de pic,2,moyen,végétal,Bois de Lauzelle,4.60141111111111,50.6779333333333,2019:04:24 09:33:21,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>95</b>,2
149_5_103.jpg,5,149,103,0,2,Trouvez un tronc avec trou de pic,2,moyen,végétal,Bois des Rêves,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>103</b>,0
149_7_4.jpg,7,149,4,1,2,Trouvez un tronc avec trou de pic,2,moyen,végétal,Vieusart,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
149_8_62.jpg,8,149,62,1,2,Trouvez un tronc avec trou de pic,2,moyen,végétal,Biéreau-Baraque,4.61833333333333,50.6677777777778,2019:05:03 12:50:25,samsung,1.9,SM-G570F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>62</b>,1
15_1_24.jpg,1,15,24,1,2,Trouvez une fronde,1,facile,végétal,Bois de Lauzelle,4.60166666666667,50.6741666666667,2019:04:24 15:37:20,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>24</b>,2
15_1_4.jpg,1,15,4,1,2,Trouvez une fronde,1,facile,végétal,Bois de Lauzelle,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
15_1_54.jpg,1,15,54,0,2,Trouvez une fronde,1,facile,végétal,Bois de Lauzelle,4.60381097222222,50.672315,2019:04:29 16:30:33,Xiaomi,2.2,Redmi 5 Plus,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>54</b>,2
15_1_89.jpg,1,15,89,0,2,Trouvez une fronde,1,facile,végétal,Bois de Lauzelle,4.58388888888889,50.6761111111111,2019:05:03 11:16:44,samsung,1.7,SM-G955F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>89</b>,1
15_1_94.JPG,1,15,94,1,2,Trouvez une fronde,1,facile,végétal,Bois de Lauzelle,4.59315277777778,50.6696083333333,2019:05:02 17:16:36,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>94</b>,1
15_1_95.JPG,1,15,95,1,2,Trouvez une fronde,1,facile,végétal,Bois de Lauzelle,4.59667777777778,50.6817861111111,2019:04:24 10:37:12,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>95</b>,0
15_2_82.JPG,2,15,82,1,2,Trouvez une fronde,1,facile,végétal,Hocaille,4.60270555555556,50.6667777777778,2019:05:02 11:15:27,Apple,1.8,iPhone 7,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>82</b>,2
15_3_15.jpg,3,15,15,1,2,Trouvez une fronde,1,facile,végétal,Lac,4.60256388888889,50.666775,2019:05:01 17:20:33,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>15</b>,2
15_3_19.JPG,3,15,19,1,2,Trouvez une fronde,1,facile,végétal,Lac,4.60306944444444,50.6661305555556,2019:05:01 16:52:37,Apple,2.4,iPod touch,2.40000000027649,<p>Cette quête à été trouvée par le groupe <b>19</b>,2
15_3_96.jpg,3,15,96,1,2,Trouvez une fronde,1,facile,végétal,Lac,4.60251379,50.6652679441667,2019:04:25 11:45:18,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>96</b>,2
15_5_28.JPG,5,15,28,1,2,Trouvez une fronde,1,facile,végétal,Bois des Rêves,4.59205277777778,50.6626694444444,2019:05:01 18:59:25,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>28</b>,0
15_6_27.jpeg,6,15,27,1,2,Trouvez une fronde,1,facile,végétal,Lauzelle-Centre,4.60178611111111,50.6742222222222,2019:04:24 09:54:50,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>27</b>,2
15_6_33.JPG,6,15,33,1,2,Trouvez une fronde,1,facile,végétal,Lauzelle-Centre,4.6146,50.67115,2019:05:02 13:33:56,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>33</b>,2
15_6_47.JPG,6,15,47,1,2,Trouvez une fronde,1,facile,végétal,Lauzelle-Centre,4.614575,50.6712444444444,2019:04:25 11:38:32,Apple,1.8,iPhone XR,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>47</b>,2
15_7_92.jpeg,7,15,92,1,2,Trouvez une fronde,1,facile,végétal,Vieusart,4.648525,50.68375,2019:04:30 17:22:57,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>92</b>,0
150_1_3.jpg,1,150,3,0,2,Trouvez un arbre à fibre torse,1,facile,végétal,Bois de Lauzelle,4.59222222222222,50.67,2019:05:02 17:28:33,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>3</b>,1
150_5_5.jpg,5,150,5,1,2,Trouvez un arbre à fibre torse,1,facile,végétal,Bois des Rêves,4.59544130555556,50.66387175,2019:05:01 10:27:11,motorola,2.2,Moto C Plus,NA,<p>Cette quête à été trouvée par le groupe <b>5</b>,1
151_1_19.JPG,1,151,19,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,4.60186666666667,50.675975,2019:04:29 17:25:06,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>19</b>,2
151_1_22.jpg,1,151,22,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,4.60203611111111,50.6761477777778,2019:04:29 17:26:37,Sony,2,D6503,NA,<p>Cette quête à été trouvée par le groupe <b>22</b>,2
151_1_31.JPG,1,151,31,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,4.59903333333333,50.6757194444444,2019:04:26 15:32:36,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>31</b>,1
151_1_35.jpg,1,151,35,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,NA,NA,2019:04:30 17:00:18,samsung,1.7,SM-A600FN,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>35</b>,0
151_1_48.jpg,1,151,48,4,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,NA,NA,2019:04:30 17:00:13,samsung,1.9,SM-J600FN,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>48</b>,0
151_1_53.jpg,1,151,53,0,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,NA,NA,2019:04:29 15:18:12,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>53</b>,0
151_1_62.jpg,1,151,62,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,4.595,50.675,2019:05:03 14:55:55,samsung,1.9,SM-G570F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>62</b>,1
151_1_69.JPG,1,151,69,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,4.61276944444444,50.6797305555556,2019:05:01 17:42:13,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>69</b>,2
151_1_87.jpg,1,151,87,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bois de Lauzelle,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>87</b>,0
151_2_7.jpeg,2,151,7,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Hocaille,4.60883333333333,50.6703638888889,2019:05:02 12:59:32,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>7</b>,2
151_2_76.JPG,2,151,76,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Hocaille,4.59319722222222,50.676025,2019:05:01 13:00:12,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>76</b>,1
151_3_21.jpg,3,151,21,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Lac,4.60435485833333,50.6655693052778,2019:04:25 17:20:41,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>21</b>,2
151_3_60.jpg,3,151,60,4,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Lac,4.60279333333333,50.6649424166667,2019:04:26 16:02:00,OnePlus,1.7,ONEPLUS A5010,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>60</b>,2
151_4_102.JPG,4,151,102,4,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Bruyères,4.60835,50.6654361111111,2019:04:25 17:08:49,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>102</b>,2
151_6_24.jpg,6,151,24,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Lauzelle-Centre,4.61411944444444,50.6710166666667,2019:05:02 19:23:31,Apple,1.8,iPhone 8 Plus,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>24</b>,2
151_6_33.JPG,6,151,33,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Lauzelle-Centre,4.61360277777778,50.6726083333333,2019:05:02 13:49:11,Apple,2.2,iPhone 6s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>33</b>,2
151_6_57.JPG,6,151,57,1,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Lauzelle-Centre,4.61450833333333,50.6704444444444,2019:04:30 12:45:01,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>57</b>,2
151_7_21.jpg,7,151,21,0,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Vieusart,NA,NA,2019:04:26 14:24:00,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>21</b>,0
151_7_77.jpeg,7,151,77,0,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Vieusart,4.64120833333333,50.6742972222222,2019:04:29 13:23:14,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>77</b>,0
151_8_68.JPG,8,151,68,-2,2,Trouvez un arbre avec gélivures,2,moyen,végétal,Biéreau-Baraque,4.61816666666667,50.6654972222222,2019:05:01 15:39:27,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>68</b>,1
152_1_4.jpg,1,152,4,-1,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Bois de Lauzelle,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
152_1_57.JPG,1,152,57,1,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Bois de Lauzelle,4.602775,50.6728944444444,2019:04:30 13:17:32,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>57</b>,2
152_2_41.JPG,2,152,41,1,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Hocaille,4.60508333333333,50.66965,2019:05:02 13:26:06,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>41</b>,2
152_2_98.jpg,2,152,98,1,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Hocaille,4.60944444444444,50.6711111111111,2019:04:30 13:12:43,samsung,1.9,SM-A520F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>98</b>,2
152_5_13.jpeg,5,152,13,0,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Bois des Rêves,4.60410277777778,50.6675,2019:05:01 15:45:47,Apple,2.4,iPod touch,2.39999999944472,<p>Cette quête à été trouvée par le groupe <b>13</b>,2
152_5_60.jpg,5,152,60,1,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Bois des Rêves,4.58388888888889,50.6575,2019:04:23 12:49:35,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>60</b>,0
152_6_33.JPG,6,152,33,1,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Lauzelle-Centre,4.61434722222222,50.6707805555556,2019:05:02 13:27:31,Apple,2.2,iPhone 6s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>33</b>,2
152_6_58.jpg,6,152,58,1,2,Trouvez un tronc avec des gourmands,1,facile,végétal,Lauzelle-Centre,4.61361111111111,50.6708333333333,2019:04:30 17:36:58,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>58</b>,2
153_1_13.jpeg,1,153,13,1,2,Trouvez un tronc avec des contreforts,2,moyen,végétal,Bois de Lauzelle,4.59831111111111,50.6774305555556,2019:04:28 17:26:01,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>13</b>,1
153_1_26.JPG.jpg,1,153,26,1,2,Trouvez un tronc avec des contreforts,2,moyen,végétal,Bois de Lauzelle,4.60044717777778,50.6735801694444,2019:04:26 11:13:55,HUAWEI,1.8,SNE-LX1,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>26</b>,1
153_1_36.jpg,1,153,36,1,2,Trouvez un tronc avec des contreforts,2,moyen,végétal,Bois de Lauzelle,4.59640833333333,50.6758638888889,2019:05:02 12:31:16,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>36</b>,1
153_1_47.JPG,1,153,47,1,2,Trouvez un tronc avec des contreforts,2,moyen,végétal,Bois de Lauzelle,4.60207777777778,50.6733444444444,2019:05:01 13:19:04,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>47</b>,2
